,Date,Time,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3
1713989,20/3/2010,23:53:00,?,?,?,?,?,?,
1713990,20/3/2010,23:54:00,?,?,?,?,?,?,
1713991,20/3/2010,23:55:00,?,?,?,?,?,?,
1713992,20/3/2010,23:56:00,?,?,?,?,?,?,
1713993,20/3/2010,23:57:00,?,?,?,?,?,?,
1713994,20/3/2010,23:58:00,?,?,?,?,?,?,
1713995,20/3/2010,23:59:00,?,?,?,?,?,?,
1713996,21/3/2010,00:00:00,?,?,?,?,?,?,
1713997,21/3/2010,00:01:00,?,?,?,?,?,?,
1713998,21/3/2010,00:02:00,?,?,?,?,?,?,
1713999,21/3/2010,00:03:00,?,?,?,?,?,?,
1714000,21/3/2010,00:04:00,?,?,?,?,?,?,
1714001,21/3/2010,00:05:00,?,?,?,?,?,?,
1714002,21/3/2010,00:06:00,?,?,?,?,?,?,
1714003,21/3/2010,00:07:00,?,?,?,?,?,?,
1714004,21/3/2010,00:08:00,?,?,?,?,?,?,
1714005,21/3/2010,00:09:00,?,?,?,?,?,?,
1714006,21/3/2010,00:10:00,?,?,?,?,?,?,
1714007,21/3/2010,00:11:00,?,?,?,?,?,?,
1714008,21/3/2010,00:12:00,?,?,?,?,?,?,
1714009,21/3/2010,00:13:00,?,?,?,?,?,?,
1714010,21/3/2010,00:14:00,?,?,?,?,?,?,
1714011,21/3/2010,00:15:00,?,?,?,?,?,?,
1714012,21/3/2010,00:16:00,?,?,?,?,?,?,
1714013,21/3/2010,00:17:00,?,?,?,?,?,?,
1714014,21/3/2010,00:18:00,?,?,?,?,?,?,
1714015,21/3/2010,00:19:00,?,?,?,?,?,?,
1714016,21/3/2010,00:20:00,?,?,?,?,?,?,
1714017,21/3/2010,00:21:00,?,?,?,?,?,?,
1714018,21/3/2010,00:22:00,?,?,?,?,?,?,
1714019,21/3/2010,00:23:00,?,?,?,?,?,?,
1714020,21/3/2010,00:24:00,?,?,?,?,?,?,
1714021,21/3/2010,00:25:00,?,?,?,?,?,?,
1714022,21/3/2010,00:26:00,?,?,?,?,?,?,
1714023,21/3/2010,00:27:00,?,?,?,?,?,?,
1714024,21/3/2010,00:28:00,?,?,?,?,?,?,
1714025,21/3/2010,00:29:00,?,?,?,?,?,?,
1714026,21/3/2010,00:30:00,?,?,?,?,?,?,
1714027,21/3/2010,00:31:00,?,?,?,?,?,?,
1714028,21/3/2010,00:32:00,?,?,?,?,?,?,
1714029,21/3/2010,00:33:00,?,?,?,?,?,?,
1714030,21/3/2010,00:34:00,?,?,?,?,?,?,
1714031,21/3/2010,00:35:00,?,?,?,?,?,?,
1714032,21/3/2010,00:36:00,?,?,?,?,?,?,
1714033,21/3/2010,00:37:00,?,?,?,?,?,?,
1714034,21/3/2010,00:38:00,?,?,?,?,?,?,
1714035,21/3/2010,00:39:00,?,?,?,?,?,?,
1714036,21/3/2010,00:40:00,?,?,?,?,?,?,
1714037,21/3/2010,00:41:00,?,?,?,?,?,?,
1714038,21/3/2010,00:42:00,?,?,?,?,?,?,
1714039,21/3/2010,00:43:00,?,?,?,?,?,?,
1714040,21/3/2010,00:44:00,?,?,?,?,?,?,
1714041,21/3/2010,00:45:00,?,?,?,?,?,?,
1714042,21/3/2010,00:46:00,?,?,?,?,?,?,
1714043,21/3/2010,00:47:00,?,?,?,?,?,?,
1714044,21/3/2010,00:48:00,?,?,?,?,?,?,
1714045,21/3/2010,00:49:00,?,?,?,?,?,?,
1714046,21/3/2010,00:50:00,?,?,?,?,?,?,
1714047,21/3/2010,00:51:00,?,?,?,?,?,?,
1714048,21/3/2010,00:52:00,?,?,?,?,?,?,
1714049,21/3/2010,00:53:00,?,?,?,?,?,?,
1714050,21/3/2010,00:54:00,?,?,?,?,?,?,
1714051,21/3/2010,00:55:00,?,?,?,?,?,?,
1714052,21/3/2010,00:56:00,?,?,?,?,?,?,
1714053,21/3/2010,00:57:00,?,?,?,?,?,?,
1714054,21/3/2010,00:58:00,?,?,?,?,?,?,
1714055,21/3/2010,00:59:00,?,?,?,?,?,?,
1714056,21/3/2010,01:00:00,?,?,?,?,?,?,
1714057,21/3/2010,01:01:00,?,?,?,?,?,?,
1714058,21/3/2010,01:02:00,?,?,?,?,?,?,
1714059,21/3/2010,01:03:00,?,?,?,?,?,?,
1714060,21/3/2010,01:04:00,?,?,?,?,?,?,
1714061,21/3/2010,01:05:00,?,?,?,?,?,?,
1714062,21/3/2010,01:06:00,?,?,?,?,?,?,
1714063,21/3/2010,01:07:00,?,?,?,?,?,?,
1714064,21/3/2010,01:08:00,?,?,?,?,?,?,
1714065,21/3/2010,01:09:00,?,?,?,?,?,?,
1714066,21/3/2010,01:10:00,?,?,?,?,?,?,
1714067,21/3/2010,01:11:00,?,?,?,?,?,?,
1714068,21/3/2010,01:12:00,?,?,?,?,?,?,
1714069,21/3/2010,01:13:00,?,?,?,?,?,?,
1714070,21/3/2010,01:14:00,?,?,?,?,?,?,
1714071,21/3/2010,01:15:00,?,?,?,?,?,?,
1714072,21/3/2010,01:16:00,?,?,?,?,?,?,
1714073,21/3/2010,01:17:00,?,?,?,?,?,?,
1714074,21/3/2010,01:18:00,?,?,?,?,?,?,
1714075,21/3/2010,01:19:00,?,?,?,?,?,?,
1714076,21/3/2010,01:20:00,?,?,?,?,?,?,
1714077,21/3/2010,01:21:00,?,?,?,?,?,?,
1714078,21/3/2010,01:22:00,?,?,?,?,?,?,
1714079,21/3/2010,01:23:00,?,?,?,?,?,?,
1714080,21/3/2010,01:24:00,?,?,?,?,?,?,
1714081,21/3/2010,01:25:00,?,?,?,?,?,?,
1714082,21/3/2010,01:26:00,?,?,?,?,?,?,
1714083,21/3/2010,01:27:00,?,?,?,?,?,?,
1714084,21/3/2010,01:28:00,?,?,?,?,?,?,
1714085,21/3/2010,01:29:00,?,?,?,?,?,?,
1714086,21/3/2010,01:30:00,?,?,?,?,?,?,
1714087,21/3/2010,01:31:00,?,?,?,?,?,?,
1714088,21/3/2010,01:32:00,?,?,?,?,?,?,
1714089,21/3/2010,01:33:00,?,?,?,?,?,?,
1714090,21/3/2010,01:34:00,?,?,?,?,?,?,
1714091,21/3/2010,01:35:00,?,?,?,?,?,?,
1714092,21/3/2010,01:36:00,?,?,?,?,?,?,
1714093,21/3/2010,01:37:00,?,?,?,?,?,?,
1714094,21/3/2010,01:38:00,?,?,?,?,?,?,
1714095,21/3/2010,01:39:00,?,?,?,?,?,?,
1714096,21/3/2010,01:40:00,?,?,?,?,?,?,
1714097,21/3/2010,01:41:00,?,?,?,?,?,?,
1714098,21/3/2010,01:42:00,?,?,?,?,?,?,
1714099,21/3/2010,01:43:00,?,?,?,?,?,?,
1714100,21/3/2010,01:44:00,?,?,?,?,?,?,
1714101,21/3/2010,01:45:00,?,?,?,?,?,?,
1714102,21/3/2010,01:46:00,?,?,?,?,?,?,
1714103,21/3/2010,01:47:00,?,?,?,?,?,?,
1714104,21/3/2010,01:48:00,?,?,?,?,?,?,
1714105,21/3/2010,01:49:00,?,?,?,?,?,?,
1714106,21/3/2010,01:50:00,?,?,?,?,?,?,
1714107,21/3/2010,01:51:00,?,?,?,?,?,?,
1714108,21/3/2010,01:52:00,?,?,?,?,?,?,
1714109,21/3/2010,01:53:00,?,?,?,?,?,?,
1714110,21/3/2010,01:54:00,?,?,?,?,?,?,
1714111,21/3/2010,01:55:00,?,?,?,?,?,?,
1714112,21/3/2010,01:56:00,?,?,?,?,?,?,
1714113,21/3/2010,01:57:00,?,?,?,?,?,?,
1714114,21/3/2010,01:58:00,?,?,?,?,?,?,
1714115,21/3/2010,01:59:00,?,?,?,?,?,?,
1714116,21/3/2010,02:00:00,?,?,?,?,?,?,
1714117,21/3/2010,02:01:00,?,?,?,?,?,?,
1714118,21/3/2010,02:02:00,?,?,?,?,?,?,
1714119,21/3/2010,02:03:00,?,?,?,?,?,?,
1714120,21/3/2010,02:04:00,?,?,?,?,?,?,
1714121,21/3/2010,02:05:00,?,?,?,?,?,?,
1714122,21/3/2010,02:06:00,?,?,?,?,?,?,
1714123,21/3/2010,02:07:00,?,?,?,?,?,?,
1714124,21/3/2010,02:08:00,?,?,?,?,?,?,
1714125,21/3/2010,02:09:00,?,?,?,?,?,?,
1714126,21/3/2010,02:10:00,?,?,?,?,?,?,
1714127,21/3/2010,02:11:00,?,?,?,?,?,?,
1714128,21/3/2010,02:12:00,?,?,?,?,?,?,
1714129,21/3/2010,02:13:00,?,?,?,?,?,?,
1714130,21/3/2010,02:14:00,?,?,?,?,?,?,
1714131,21/3/2010,02:15:00,?,?,?,?,?,?,
1714132,21/3/2010,02:16:00,?,?,?,?,?,?,
1714133,21/3/2010,02:17:00,?,?,?,?,?,?,
1714134,21/3/2010,02:18:00,?,?,?,?,?,?,
1714135,21/3/2010,02:19:00,?,?,?,?,?,?,
1714136,21/3/2010,02:20:00,?,?,?,?,?,?,
1714137,21/3/2010,02:21:00,?,?,?,?,?,?,
1714138,21/3/2010,02:22:00,?,?,?,?,?,?,
1714139,21/3/2010,02:23:00,?,?,?,?,?,?,
1714140,21/3/2010,02:24:00,?,?,?,?,?,?,
1714141,21/3/2010,02:25:00,?,?,?,?,?,?,
1714142,21/3/2010,02:26:00,?,?,?,?,?,?,
1714143,21/3/2010,02:27:00,?,?,?,?,?,?,
1714144,21/3/2010,02:28:00,?,?,?,?,?,?,
1714145,21/3/2010,02:29:00,?,?,?,?,?,?,
1714146,21/3/2010,02:30:00,?,?,?,?,?,?,
1714147,21/3/2010,02:31:00,?,?,?,?,?,?,
1714148,21/3/2010,02:32:00,?,?,?,?,?,?,
1714149,21/3/2010,02:33:00,?,?,?,?,?,?,
1714150,21/3/2010,02:34:00,?,?,?,?,?,?,
1714151,21/3/2010,02:35:00,?,?,?,?,?,?,
1714152,21/3/2010,02:36:00,?,?,?,?,?,?,
1714153,21/3/2010,02:37:00,?,?,?,?,?,?,
1714154,21/3/2010,02:38:00,?,?,?,?,?,?,
1714155,21/3/2010,02:39:00,?,?,?,?,?,?,
1714156,21/3/2010,02:40:00,?,?,?,?,?,?,
1714157,21/3/2010,02:41:00,?,?,?,?,?,?,
1714158,21/3/2010,02:42:00,?,?,?,?,?,?,
1714159,21/3/2010,02:43:00,?,?,?,?,?,?,
1714160,21/3/2010,02:44:00,?,?,?,?,?,?,
1714161,21/3/2010,02:45:00,?,?,?,?,?,?,
1714162,21/3/2010,02:46:00,?,?,?,?,?,?,
1714163,21/3/2010,02:47:00,?,?,?,?,?,?,
1714164,21/3/2010,02:48:00,?,?,?,?,?,?,
1714165,21/3/2010,02:49:00,?,?,?,?,?,?,
1714166,21/3/2010,02:50:00,?,?,?,?,?,?,
1714167,21/3/2010,02:51:00,?,?,?,?,?,?,
1714168,21/3/2010,02:52:00,?,?,?,?,?,?,
1714169,21/3/2010,02:53:00,?,?,?,?,?,?,
1714170,21/3/2010,02:54:00,?,?,?,?,?,?,
1714171,21/3/2010,02:55:00,?,?,?,?,?,?,
1714172,21/3/2010,02:56:00,?,?,?,?,?,?,
1714173,21/3/2010,02:57:00,?,?,?,?,?,?,
1714174,21/3/2010,02:58:00,?,?,?,?,?,?,
1714175,21/3/2010,02:59:00,?,?,?,?,?,?,
1714176,21/3/2010,03:00:00,?,?,?,?,?,?,
1714177,21/3/2010,03:01:00,?,?,?,?,?,?,
1714178,21/3/2010,03:02:00,?,?,?,?,?,?,
1714179,21/3/2010,03:03:00,?,?,?,?,?,?,
1714180,21/3/2010,03:04:00,?,?,?,?,?,?,
1714181,21/3/2010,03:05:00,?,?,?,?,?,?,
1714182,21/3/2010,03:06:00,?,?,?,?,?,?,
1714183,21/3/2010,03:07:00,?,?,?,?,?,?,
1714184,21/3/2010,03:08:00,?,?,?,?,?,?,
1714185,21/3/2010,03:09:00,?,?,?,?,?,?,
1714186,21/3/2010,03:10:00,?,?,?,?,?,?,
1714187,21/3/2010,03:11:00,?,?,?,?,?,?,
1714188,21/3/2010,03:12:00,?,?,?,?,?,?,
1714189,21/3/2010,03:13:00,?,?,?,?,?,?,
1714190,21/3/2010,03:14:00,?,?,?,?,?,?,
1714191,21/3/2010,03:15:00,?,?,?,?,?,?,
1714192,21/3/2010,03:16:00,?,?,?,?,?,?,
1714193,21/3/2010,03:17:00,?,?,?,?,?,?,
1714194,21/3/2010,03:18:00,?,?,?,?,?,?,
1714195,21/3/2010,03:19:00,?,?,?,?,?,?,
1714196,21/3/2010,03:20:00,?,?,?,?,?,?,
1714197,21/3/2010,03:21:00,?,?,?,?,?,?,
1714198,21/3/2010,03:22:00,?,?,?,?,?,?,
1714199,21/3/2010,03:23:00,?,?,?,?,?,?,
1714200,21/3/2010,03:24:00,?,?,?,?,?,?,
1714201,21/3/2010,03:25:00,?,?,?,?,?,?,
1714202,21/3/2010,03:26:00,?,?,?,?,?,?,
1714203,21/3/2010,03:27:00,?,?,?,?,?,?,
1714204,21/3/2010,03:28:00,?,?,?,?,?,?,
1714205,21/3/2010,03:29:00,?,?,?,?,?,?,
1714206,21/3/2010,03:30:00,?,?,?,?,?,?,
1714207,21/3/2010,03:31:00,?,?,?,?,?,?,
1714208,21/3/2010,03:32:00,?,?,?,?,?,?,
1714209,21/3/2010,03:33:00,?,?,?,?,?,?,
1714210,21/3/2010,03:34:00,?,?,?,?,?,?,
1714211,21/3/2010,03:35:00,?,?,?,?,?,?,
1714212,21/3/2010,03:36:00,?,?,?,?,?,?,
1714213,21/3/2010,03:37:00,?,?,?,?,?,?,
1714214,21/3/2010,03:38:00,?,?,?,?,?,?,
1714215,21/3/2010,03:39:00,?,?,?,?,?,?,
1714216,21/3/2010,03:40:00,?,?,?,?,?,?,
1714217,21/3/2010,03:41:00,?,?,?,?,?,?,
1714218,21/3/2010,03:42:00,?,?,?,?,?,?,
1714219,21/3/2010,03:43:00,?,?,?,?,?,?,
1714220,21/3/2010,03:44:00,?,?,?,?,?,?,
1714221,21/3/2010,03:45:00,?,?,?,?,?,?,
1714222,21/3/2010,03:46:00,?,?,?,?,?,?,
1714223,21/3/2010,03:47:00,?,?,?,?,?,?,
1714224,21/3/2010,03:48:00,?,?,?,?,?,?,
1714225,21/3/2010,03:49:00,?,?,?,?,?,?,
1714226,21/3/2010,03:50:00,?,?,?,?,?,?,
1714227,21/3/2010,03:51:00,?,?,?,?,?,?,
1714228,21/3/2010,03:52:00,?,?,?,?,?,?,
1714229,21/3/2010,03:53:00,?,?,?,?,?,?,
1714230,21/3/2010,03:54:00,?,?,?,?,?,?,
1714231,21/3/2010,03:55:00,?,?,?,?,?,?,
1714232,21/3/2010,03:56:00,?,?,?,?,?,?,
1714233,21/3/2010,03:57:00,?,?,?,?,?,?,
1714234,21/3/2010,03:58:00,?,?,?,?,?,?,
1714235,21/3/2010,03:59:00,?,?,?,?,?,?,
1714236,21/3/2010,04:00:00,?,?,?,?,?,?,
1714237,21/3/2010,04:01:00,?,?,?,?,?,?,
1714238,21/3/2010,04:02:00,?,?,?,?,?,?,
1714239,21/3/2010,04:03:00,?,?,?,?,?,?,
1714240,21/3/2010,04:04:00,?,?,?,?,?,?,
1714241,21/3/2010,04:05:00,?,?,?,?,?,?,
1714242,21/3/2010,04:06:00,?,?,?,?,?,?,
1714243,21/3/2010,04:07:00,?,?,?,?,?,?,
1714244,21/3/2010,04:08:00,?,?,?,?,?,?,
1714245,21/3/2010,04:09:00,?,?,?,?,?,?,
1714246,21/3/2010,04:10:00,?,?,?,?,?,?,
1714247,21/3/2010,04:11:00,?,?,?,?,?,?,
1714248,21/3/2010,04:12:00,?,?,?,?,?,?,
1714249,21/3/2010,04:13:00,?,?,?,?,?,?,
1714250,21/3/2010,04:14:00,?,?,?,?,?,?,
1714251,21/3/2010,04:15:00,?,?,?,?,?,?,
1714252,21/3/2010,04:16:00,?,?,?,?,?,?,
1714253,21/3/2010,04:17:00,?,?,?,?,?,?,
1714254,21/3/2010,04:18:00,?,?,?,?,?,?,
1714255,21/3/2010,04:19:00,?,?,?,?,?,?,
1714256,21/3/2010,04:20:00,?,?,?,?,?,?,
1714257,21/3/2010,04:21:00,?,?,?,?,?,?,
1714258,21/3/2010,04:22:00,?,?,?,?,?,?,
1714259,21/3/2010,04:23:00,?,?,?,?,?,?,
1714260,21/3/2010,04:24:00,?,?,?,?,?,?,
1714261,21/3/2010,04:25:00,?,?,?,?,?,?,
1714262,21/3/2010,04:26:00,?,?,?,?,?,?,
1714263,21/3/2010,04:27:00,?,?,?,?,?,?,
1714264,21/3/2010,04:28:00,?,?,?,?,?,?,
1714265,21/3/2010,04:29:00,?,?,?,?,?,?,
1714266,21/3/2010,04:30:00,?,?,?,?,?,?,
1714267,21/3/2010,04:31:00,?,?,?,?,?,?,
1714268,21/3/2010,04:32:00,?,?,?,?,?,?,
1714269,21/3/2010,04:33:00,?,?,?,?,?,?,
1714270,21/3/2010,04:34:00,?,?,?,?,?,?,
1714271,21/3/2010,04:35:00,?,?,?,?,?,?,
1714272,21/3/2010,04:36:00,?,?,?,?,?,?,
1714273,21/3/2010,04:37:00,?,?,?,?,?,?,
1714274,21/3/2010,04:38:00,?,?,?,?,?,?,
1714275,21/3/2010,04:39:00,?,?,?,?,?,?,
1714276,21/3/2010,04:40:00,?,?,?,?,?,?,
1714277,21/3/2010,04:41:00,?,?,?,?,?,?,
1714278,21/3/2010,04:42:00,?,?,?,?,?,?,
1714279,21/3/2010,04:43:00,?,?,?,?,?,?,
1714280,21/3/2010,04:44:00,?,?,?,?,?,?,
1714281,21/3/2010,04:45:00,?,?,?,?,?,?,
1714282,21/3/2010,04:46:00,?,?,?,?,?,?,
1714283,21/3/2010,04:47:00,?,?,?,?,?,?,
1714284,21/3/2010,04:48:00,?,?,?,?,?,?,
1714285,21/3/2010,04:49:00,?,?,?,?,?,?,
1714286,21/3/2010,04:50:00,?,?,?,?,?,?,
1714287,21/3/2010,04:51:00,?,?,?,?,?,?,
1714288,21/3/2010,04:52:00,?,?,?,?,?,?,
1714289,21/3/2010,04:53:00,?,?,?,?,?,?,
1714290,21/3/2010,04:54:00,?,?,?,?,?,?,
1714291,21/3/2010,04:55:00,?,?,?,?,?,?,
1714292,21/3/2010,04:56:00,?,?,?,?,?,?,
1714293,21/3/2010,04:57:00,?,?,?,?,?,?,
1714294,21/3/2010,04:58:00,?,?,?,?,?,?,
1714295,21/3/2010,04:59:00,?,?,?,?,?,?,
1714296,21/3/2010,05:00:00,?,?,?,?,?,?,
1714297,21/3/2010,05:01:00,?,?,?,?,?,?,
1714298,21/3/2010,05:02:00,?,?,?,?,?,?,
1714299,21/3/2010,05:03:00,?,?,?,?,?,?,
1714300,21/3/2010,05:04:00,?,?,?,?,?,?,
1714301,21/3/2010,05:05:00,?,?,?,?,?,?,
1714302,21/3/2010,05:06:00,?,?,?,?,?,?,
1714303,21/3/2010,05:07:00,?,?,?,?,?,?,
1714304,21/3/2010,05:08:00,?,?,?,?,?,?,
1714305,21/3/2010,05:09:00,?,?,?,?,?,?,
1714306,21/3/2010,05:10:00,?,?,?,?,?,?,
1714307,21/3/2010,05:11:00,?,?,?,?,?,?,
1714308,21/3/2010,05:12:00,?,?,?,?,?,?,
1714309,21/3/2010,05:13:00,?,?,?,?,?,?,
1714310,21/3/2010,05:14:00,?,?,?,?,?,?,
1714311,21/3/2010,05:15:00,?,?,?,?,?,?,
1714312,21/3/2010,05:16:00,?,?,?,?,?,?,
1714313,21/3/2010,05:17:00,?,?,?,?,?,?,
1714314,21/3/2010,05:18:00,?,?,?,?,?,?,
1714315,21/3/2010,05:19:00,?,?,?,?,?,?,
1714316,21/3/2010,05:20:00,?,?,?,?,?,?,
1714317,21/3/2010,05:21:00,?,?,?,?,?,?,
1714318,21/3/2010,05:22:00,?,?,?,?,?,?,
1714319,21/3/2010,05:23:00,?,?,?,?,?,?,
1714320,21/3/2010,05:24:00,?,?,?,?,?,?,
1714321,21/3/2010,05:25:00,?,?,?,?,?,?,
1714322,21/3/2010,05:26:00,?,?,?,?,?,?,
1714323,21/3/2010,05:27:00,?,?,?,?,?,?,
1714324,21/3/2010,05:28:00,?,?,?,?,?,?,
1714325,21/3/2010,05:29:00,?,?,?,?,?,?,
1714326,21/3/2010,05:30:00,?,?,?,?,?,?,
1714327,21/3/2010,05:31:00,?,?,?,?,?,?,
1714328,21/3/2010,05:32:00,?,?,?,?,?,?,
1714329,21/3/2010,05:33:00,?,?,?,?,?,?,
1714330,21/3/2010,05:34:00,?,?,?,?,?,?,
1714331,21/3/2010,05:35:00,?,?,?,?,?,?,
1714332,21/3/2010,05:36:00,?,?,?,?,?,?,
1714333,21/3/2010,05:37:00,?,?,?,?,?,?,
1714334,21/3/2010,05:38:00,?,?,?,?,?,?,
1714335,21/3/2010,05:39:00,?,?,?,?,?,?,
1714336,21/3/2010,05:40:00,?,?,?,?,?,?,
1714337,21/3/2010,05:41:00,?,?,?,?,?,?,
1714338,21/3/2010,05:42:00,?,?,?,?,?,?,
1714339,21/3/2010,05:43:00,?,?,?,?,?,?,
1714340,21/3/2010,05:44:00,?,?,?,?,?,?,
1714341,21/3/2010,05:45:00,?,?,?,?,?,?,
1714342,21/3/2010,05:46:00,?,?,?,?,?,?,
1714343,21/3/2010,05:47:00,?,?,?,?,?,?,
1714344,21/3/2010,05:48:00,?,?,?,?,?,?,
1714345,21/3/2010,05:49:00,?,?,?,?,?,?,
1714346,21/3/2010,05:50:00,?,?,?,?,?,?,
1714347,21/3/2010,05:51:00,?,?,?,?,?,?,
1714348,21/3/2010,05:52:00,?,?,?,?,?,?,
1714349,21/3/2010,05:53:00,?,?,?,?,?,?,
1714350,21/3/2010,05:54:00,?,?,?,?,?,?,
1714351,21/3/2010,05:55:00,?,?,?,?,?,?,
1714352,21/3/2010,05:56:00,?,?,?,?,?,?,
1714353,21/3/2010,05:57:00,?,?,?,?,?,?,
1714354,21/3/2010,05:58:00,?,?,?,?,?,?,
1714355,21/3/2010,05:59:00,?,?,?,?,?,?,
1714356,21/3/2010,06:00:00,?,?,?,?,?,?,
1714357,21/3/2010,06:01:00,?,?,?,?,?,?,
1714358,21/3/2010,06:02:00,?,?,?,?,?,?,
1714359,21/3/2010,06:03:00,?,?,?,?,?,?,
1714360,21/3/2010,06:04:00,?,?,?,?,?,?,
1714361,21/3/2010,06:05:00,?,?,?,?,?,?,
1714362,21/3/2010,06:06:00,?,?,?,?,?,?,
1714363,21/3/2010,06:07:00,?,?,?,?,?,?,
1714364,21/3/2010,06:08:00,?,?,?,?,?,?,
1714365,21/3/2010,06:09:00,?,?,?,?,?,?,
1714366,21/3/2010,06:10:00,?,?,?,?,?,?,
1714367,21/3/2010,06:11:00,?,?,?,?,?,?,
1714368,21/3/2010,06:12:00,?,?,?,?,?,?,
1714369,21/3/2010,06:13:00,?,?,?,?,?,?,
1714370,21/3/2010,06:14:00,?,?,?,?,?,?,
1714371,21/3/2010,06:15:00,?,?,?,?,?,?,
1714372,21/3/2010,06:16:00,?,?,?,?,?,?,
1714373,21/3/2010,06:17:00,?,?,?,?,?,?,
1714374,21/3/2010,06:18:00,?,?,?,?,?,?,
1714375,21/3/2010,06:19:00,?,?,?,?,?,?,
1714376,21/3/2010,06:20:00,?,?,?,?,?,?,
1714377,21/3/2010,06:21:00,?,?,?,?,?,?,
1714378,21/3/2010,06:22:00,?,?,?,?,?,?,
1714379,21/3/2010,06:23:00,?,?,?,?,?,?,
1714380,21/3/2010,06:24:00,?,?,?,?,?,?,
1714381,21/3/2010,06:25:00,?,?,?,?,?,?,
1714382,21/3/2010,06:26:00,?,?,?,?,?,?,
1714383,21/3/2010,06:27:00,?,?,?,?,?,?,
1714384,21/3/2010,06:28:00,?,?,?,?,?,?,
1714385,21/3/2010,06:29:00,?,?,?,?,?,?,
1714386,21/3/2010,06:30:00,?,?,?,?,?,?,
1714387,21/3/2010,06:31:00,?,?,?,?,?,?,
1714388,21/3/2010,06:32:00,?,?,?,?,?,?,
1714389,21/3/2010,06:33:00,?,?,?,?,?,?,
1714390,21/3/2010,06:34:00,?,?,?,?,?,?,
1714391,21/3/2010,06:35:00,?,?,?,?,?,?,
1714392,21/3/2010,06:36:00,?,?,?,?,?,?,
1714393,21/3/2010,06:37:00,?,?,?,?,?,?,
1714394,21/3/2010,06:38:00,?,?,?,?,?,?,
1714395,21/3/2010,06:39:00,?,?,?,?,?,?,
1714396,21/3/2010,06:40:00,?,?,?,?,?,?,
1714397,21/3/2010,06:41:00,?,?,?,?,?,?,
1714398,21/3/2010,06:42:00,?,?,?,?,?,?,
1714399,21/3/2010,06:43:00,?,?,?,?,?,?,
1714400,21/3/2010,06:44:00,?,?,?,?,?,?,
1714401,21/3/2010,06:45:00,?,?,?,?,?,?,
1714402,21/3/2010,06:46:00,?,?,?,?,?,?,
1714403,21/3/2010,06:47:00,?,?,?,?,?,?,
1714404,21/3/2010,06:48:00,?,?,?,?,?,?,
1714405,21/3/2010,06:49:00,?,?,?,?,?,?,
1714406,21/3/2010,06:50:00,?,?,?,?,?,?,
1714407,21/3/2010,06:51:00,?,?,?,?,?,?,
1714408,21/3/2010,06:52:00,?,?,?,?,?,?,
1714409,21/3/2010,06:53:00,?,?,?,?,?,?,
1714410,21/3/2010,06:54:00,?,?,?,?,?,?,
1714411,21/3/2010,06:55:00,?,?,?,?,?,?,
1714412,21/3/2010,06:56:00,?,?,?,?,?,?,
1714413,21/3/2010,06:57:00,?,?,?,?,?,?,
1714414,21/3/2010,06:58:00,?,?,?,?,?,?,
1714415,21/3/2010,06:59:00,?,?,?,?,?,?,
1714416,21/3/2010,07:00:00,?,?,?,?,?,?,
1714417,21/3/2010,07:01:00,?,?,?,?,?,?,
1714418,21/3/2010,07:02:00,?,?,?,?,?,?,
1714419,21/3/2010,07:03:00,?,?,?,?,?,?,
1714420,21/3/2010,07:04:00,?,?,?,?,?,?,
1714421,21/3/2010,07:05:00,?,?,?,?,?,?,
1714422,21/3/2010,07:06:00,?,?,?,?,?,?,
1714423,21/3/2010,07:07:00,?,?,?,?,?,?,
1714424,21/3/2010,07:08:00,?,?,?,?,?,?,
1714425,21/3/2010,07:09:00,?,?,?,?,?,?,
1714426,21/3/2010,07:10:00,?,?,?,?,?,?,
1714427,21/3/2010,07:11:00,?,?,?,?,?,?,
1714428,21/3/2010,07:12:00,?,?,?,?,?,?,
1714429,21/3/2010,07:13:00,?,?,?,?,?,?,
1714430,21/3/2010,07:14:00,?,?,?,?,?,?,
1714431,21/3/2010,07:15:00,?,?,?,?,?,?,
1714432,21/3/2010,07:16:00,?,?,?,?,?,?,
1714433,21/3/2010,07:17:00,?,?,?,?,?,?,
1714434,21/3/2010,07:18:00,?,?,?,?,?,?,
1714435,21/3/2010,07:19:00,?,?,?,?,?,?,
1714436,21/3/2010,07:20:00,?,?,?,?,?,?,
1714437,21/3/2010,07:21:00,?,?,?,?,?,?,
1714438,21/3/2010,07:22:00,?,?,?,?,?,?,
1714439,21/3/2010,07:23:00,?,?,?,?,?,?,
1714440,21/3/2010,07:24:00,?,?,?,?,?,?,
1714441,21/3/2010,07:25:00,?,?,?,?,?,?,
1714442,21/3/2010,07:26:00,?,?,?,?,?,?,
1714443,21/3/2010,07:27:00,?,?,?,?,?,?,
1714444,21/3/2010,07:28:00,?,?,?,?,?,?,
1714445,21/3/2010,07:29:00,?,?,?,?,?,?,
1714446,21/3/2010,07:30:00,?,?,?,?,?,?,
1714447,21/3/2010,07:31:00,?,?,?,?,?,?,
1714448,21/3/2010,07:32:00,?,?,?,?,?,?,
1714449,21/3/2010,07:33:00,?,?,?,?,?,?,
1714450,21/3/2010,07:34:00,?,?,?,?,?,?,
1714451,21/3/2010,07:35:00,?,?,?,?,?,?,
1714452,21/3/2010,07:36:00,?,?,?,?,?,?,
